,MMM,MMM,MMM,MMM,MMM,MMM,ABT,ABT,ABT,ABT,ABT,ABT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AXP,AXP,AXP,AXP,AXP,AXP,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM,MMM,ABT,ABT,ABT,ABT,ABT,ABT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AXP,AXP,AXP,AXP,AXP,AXP,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-03 00:00:00+00:00,38.137176513671875,65.43478393554688,65.92809295654297,64.6989974975586,64.82441711425781,4522674,15.535006523132324,23.495805740356445,23.745302200317383,23.390249252319336,23.428634643554688,11214881,1.934999942779541,1.934999942779541,1.9529999494552612,1.902500033378601,1.934000015258789,248102000,45.753910064697266,60.36000061035156,61.900001525878906,60.04999923706055,61.18000030517578,6142500,2.5273935794830322,2.992856979370117,3.0921430587768555,2.924999952316284,3.0817859172821045,1238319600
2007-01-04 00:00:00+00:00,37.986083984375,65.17558288574219,65.5602035522461,64.75752258300781,65.55184173583984,3550206,15.83004093170166,23.942020416259766,24.105152130126953,23.495805740356445,23.53898811340332,21185494,1.9450000524520874,1.9450000524520874,1.9570000171661377,1.9129999876022339,1.9294999837875366,126368000,45.420372009277344,59.91999816894531,60.56999969482422,59.790000915527344,60.22999954223633,5671200,2.5834906101226807,3.059286117553711,3.069643020629883,2.9935710430145264,3.00178599357605,847260400
2007-01-05 00:00:00+00:00,37.72782897949219,64.7324447631836,65.13378143310547,64.38963317871094,65.12541961669922,3307179,15.83004093170166,23.942020416259766,23.989999771118164,23.639745712280273,23.942020416259766,14649854,1.9184999465942383,1.9184999465942383,1.9394999742507935,1.8799999952316284,1.9359999895095825,132394000,44.821556091308594,59.130001068115234,59.869998931884766,58.900001525878906,59.650001525878906,6768100,2.565093755722046,3.0374999046325684,3.078571081161499,3.0142860412597656,3.063214063644409,834741600
2007-01-08 00:00:00+00:00,37.8106689453125,64.87458038330078,65.25083923339844,64.35618591308594,64.7324447631836,2911662,15.887125968933105,24.028383255004883,24.0523738861084,23.817272186279297,23.903636932373047,12734681,1.875,1.875,1.9155000448226929,1.8585000038146973,1.9110000133514404,135660000,45.246028900146484,59.689998626708984,59.7599983215332,58.349998474121094,59.029998779296875,5000200,2.577760696411133,3.052500009536743,3.0903570652008057,3.0457139015197754,3.069999933242798,797106800
2007-01-09 00:00:00+00:00,37.85453796386719,64.94983673095703,65.40969848632812,64.74916076660156,65.21739196777344,2268573,16.026714324951172,24.2394962310791,24.30666732788086,23.989999771118164,24.061969757080078,16969154,1.8890000581741333,1.8890000581741333,1.902999997138977,1.8669999837875366,1.8799999952316284,114060000,44.957984924316406,59.310001373291016,59.95000076293945,59.0,59.900001525878906,4968000,2.7918953895568848,3.3060710430145264,3.320713996887207,3.0410709381103516,3.0875000953674316,3349298400
2007-01-10 00:00:00+00:00,37.93738555908203,65.09197235107422,65.18394470214844,64.41471862792969,64.64046478271484,2137850,16.079370498657227,24.177122116088867,24.201112747192383,23.989999771118164,24.095556259155273,13823885,1.8574999570846558,1.8574999570846558,1.8849999904632568,1.8535000085830688,1.874500036239624,130550000,44.927669525146484,59.27000045776367,59.369998931884766,58.709999084472656,59.2400016784668,4366800,2.925504207611084,3.4642860889434814,3.492856979370117,3.3375000953674316,3.3839290142059326,2952880000
2007-01-11 00:00:00+00:00,38.32722091674805,65.76087188720703,66.07859802246094,65.11705780029297,65.25919342041016,2837510,16.066608428955078,24.157930374145508,24.460203170776367,24.071565628051758,24.201112747192383,12554189,1.8700000047683716,1.8700000047683716,1.899999976158142,1.8585000038146973,1.8585000038146973,129312000,45.06412124633789,59.45000076293945,59.56999969482422,59.060001373291016,59.25,4204900,2.889312267303467,3.421428918838501,3.4564290046691895,3.3964290618896484,3.426429033279419,1440252800
